Alias,Grado
16796,5
1014,5
4038,5
7894,5
6176,5
17193,5
11841,5
9289,5
16245,5
11928,5
14575,5
13778,5
13324,5
6417,5
12598,5
15045,5
10794,5
4231,5
4405,5
15534,5
5044,5
8430,5
13371,5
9693,5
12749,5
14349,5
12145,5
13836,5
12311,5
8811,5
14725,5
11771,5
6711,5
4009,5
7527,5
4257,5
7841,5
12946,5
1653,5
4696,5
8458,5
3477,5
14237,5
2722,5
8699,5
8741,5
509,5
10488,5
10995,5
3278,5
5896,5
4296,5
13294,5
3781,5
10604,5
4328,5
11383,5
9126,5
2368,5
11816,5
14710,5
2867,5
9161,5
4887,5
11284,5
5621,5
14496,5
14017,5
4052,5
3910,5
11169,5
11164,5
5046,5
13272,5
4122,5
667,5
7570,5
4945,5
12148,5
771,5
7676,5
10799,5
2830,5
10170,5
4377,5
1008,5
11939,5
4675,5
11505,5
16120,5
4709,5
8414,5
14306,5
2434,5
6628,5
16316,5
9577,5
11625,5
16196,5
11900,5
7489,5
12353,5
11034,5
15394,5
13164,5
2938,5
8750,5
9637,5
12896,5
860,5
7226,5
9907,5
6189,5
8093,5
16131,5
14707,5
13674,5
12031,5
8491,5
10100,5
3627,5
2029,5
3648,5
17189,5
9186,5
15652,5
1512,5
6086,5
3674,5
4582,5
1941,5
14733,5
7458,5
5808,5
687,5
14975,5
9060,5
14301,5
12179,5
14679,5
16979,5
1024,5
11680,5
14836,5
9164,5
6770,5
15843,5
3554,5
10373,5
9607,5
9403,5
1389,5
11326,5
4001,5
10063,5
15732,5
4585,5
13611,5
12449,5
14636,5
1348,5
14545,5
3926,5
13167,5
16094,5
4137,5
10378,5
2404,5
2908,5
2889,5
10987,5
13986,5
5862,5
8925,5
1616,5
6504,5
11631,5
6255,5
8984,5
4436,5
7758,5
14533,5
16962,5
12514,5
9559,5
2823,5
14021,5
14773,5
13375,5
5134,5
16977,5
3566,5
2709,5
8986,5
7429,5
5650,5
8095,5
3102,5
4552,5
1294,5
12940,5
7688,5
9772,5
4361,5
4159,5
10820,5
930,5
9127,5
13374,5
1121,5
9132,5
3255,5
9459,5
14384,5
4713,5
15224,5
6968,5
15160,5
751,5
14722,5
12852,5
276,5
16122,5
12517,5
2666,5
8359,5
9861,5
236,5
7331,5
16642,5
6488,5
10385,5
8733,5
3810,5
16806,5
10466,5
10448,5
12957,5
14713,5
4504,5
7108,5
3717,5
2326,5
9455,5
9649,5
508,5
11567,5
5735,5
6141,5
15748,5
3945,5
14026,5
13145,5
15065,5
3982,5
10906,5
3088,5
16999,5
16609,5
10564,5
15520,5
7328,5
7028,5
2540,5
6910,5
6738,5
13987,5
15616,5
6817,5
12920,5
16592,5
5816,5
16583,5
13176,5
3000,5
12088,5
8840,5
1046,5
3485,5
8486,5
10993,5
11459,5
3760,5
4098,5
2618,5
409,5
17261,5
12285,5
14985,5
17186,5
168,5
2532,5
9258,5
3296,5
14128,5
4982,5
1189,5
15290,5
13935,5
9757,5
6432,5
8717,5
16356,5
8043,5
1284,5
5521,5
14992,5
16269,5
3298,5
16036,5
14184,5
14113,5
836,5
8508,5
7670,5
2743,5
2974,5
5309,5
9796,5
5024,5
1843,5
14959,5
686,5
16272,5
12277,5
16191,5
15075,5
3366,5
13080,5
6414,5
1455,5
11026,5
17158,5
15818,5
3218,5
11507,5
3857,5
14523,5
10989,5
9243,5
13645,5
3427,5
4499,5
10578,5
10701,5
16717,5
3988,5
8804,5
8640,5
16982,5
5517,5
13213,5
11940,5
13361,5
4784,5
3656,5
9552,5
140,5
12610,5
11641,5
10046,5
2066,5
3496,5
14904,5
10705,5
5533,5
7879,5
8670,5
15023,5
12304,5
1037,5
3379,5
10289,5
8038,5
9664,5
17139,5
7319,5
8996,5
6366,5
8084,5
408,5
8071,5
17039,5
581,5
16151,5
8091,5
13334,5
5179,5
16446,5
7081,5
632,5
8164,5
1884,5
5788,5
9076,5
7955,5
6137,5
118,5
8991,5
11646,5
13998,5
9550,5
11923,5
13289,5
13452,5
7463,5
12406,5
12979,5
6368,5
16255,5
2140,5
13758,5
3097,5
92,5
14011,5
3142,5
3884,5
12454,5
5625,5
12702,5
1586,5
14438,5
121,5
2662,5
14629,5
16724,5
5383,5
5845,5
11853,5
6647,5
3436,5
14516,5
8855,5
1114,5
8901,5
12827,5
12952,5
1658,5
2831,5
8478,5
6484,5
4116,5
7461,5
12652,5
12036,5
12063,5
5627,5
15423,5
4083,5
11583,5
15238,5
2805,5
8217,5
5181,5
16354,5
3937,5
15287,5
3389,5
3087,5
8214,5
5482,5
5947,5
16640,5
8225,5
12107,5
1713,5
3999,5
1731,5
7172,5
8574,5
1425,5
14634,5
14495,5
10758,5
10503,5
5992,5
6205,5
6435,5
17059,5
15736,5
215,5
11561,5
7267,5
9678,5
406,5
3769,5
3897,5
2256,5
14791,5
14401,5
12224,5
15820,5
7548,5
16625,5
4792,5
8278,5
9619,5
13538,5
1207,5
6743,5
3560,5
2144,5
560,5
2690,5
7843,5
11195,5
10156,5
9541,5
5054,5
2792,5
256,5
10711,5
7124,5
15623,5
12856,5
13225,5
16780,5
7867,5
2374,5
16566,5
16756,5
13558,5
1387,5
8120,5
1187,5
3870,5
12709,5
8869,5
2572,5
14920,5
3590,5
15454,5
13186,5
617,5
3133,5
4413,5
5558,5
6995,5
14687,5
6113,5
15737,5
521,5
6410,5
8845,5
6331,5
9322,5
6347,5
8895,5
6451,5
14260,5
4204,5
12256,5
16477,5
4250,5
4462,5
16841,5
16847,5
4309,5
6615,5
12318,5
12341,5
14859,5
6589,5
2562,5
11955,5
7296,5
460,5
13329,5
12981,5
10933,5
5104,5
16312,5
4873,5
9590,5
13081,5
3134,5
10073,5
6954,5
15440,5
4261,5
1789,5
3578,5
12999,5
8861,5
7533,5
13090,5
16148,5
9192,5
2693,5
15563,5
14657,5
12070,5
15578,5
16430,5
1209,5
10452,5
16748,5
2932,5
14281,5
7218,5
6777,5
2343,5
2878,5
13572,5
10481,5
1228,5
2802,5
842,5
3317,5
10945,5
5278,5
9709,5
16318,5
7608,5
8035,5
3336,5
7406,5
1096,5
4550,5
13697,5
13951,5
11280,5
9811,5
9807,5
5374,5
15456,5
13629,5
10608,5
6935,5
2550,5
11776,5
1752,5
8650,5
6907,5
335,5
1250,5
12509,5
5719,5
7248,5
1717,5
971,5
4092,5
7611,5
13657,5
5120,5
14013,5
1137,5
2780,5
14198,5
9718,5
3015,5
15108,5
5851,5
1313,5
9478,5
16973,5
8186,5
16834,5
7797,5
9320,5
11998,5
10477,5
12463,5
8173,5
15329,5
16409,5
11201,5
1350,5
8975,5
1934,5
14065,5
5812,5
1069,5
12198,5
10471,5
1086,5
4431,5
9298,5
12841,5
10352,5
16882,5
9290,5
16118,5
11817,5
12064,5
2282,5
11295,5
10368,5
7972,5
10694,5
8156,5
13814,5
4663,5
6163,5
6618,5
6718,5
7507,5
9420,5
8464,5
6686,5
10357,5
10461,5
13719,5
3295,5
13562,5
459,5
9043,5
15885,5
12508,5
9367,5
7720,5
1273,5
10643,5
13346,5
2195,5
972,5
13118,5
16855,5
14834,5
2734,5
8029,5
2605,5
16805,5
4559,5
8448,5
12745,5
1997,5
16147,5
1151,5
4442,5
15477,5
4979,5
10819,5
587,5
4046,5
304,5
10824,5
10440,5
5547,5
10576,5
5056,5
10350,5
9008,5
14972,5
10762,5
14167,5
9476,5
15599,5
10890,5
11419,5
16222,5
16123,5
8994,5
6699,5
16018,5
13208,5
16741,5
15625,5
16997,5
5870,5
7563,5
11343,5
2564,5
4105,5
15043,5
2614,5
16918,5
15703,5
705,5
7830,5
1260,5
9800,5
15436,5
9988,5
10053,5
15438,5
10982,5
10131,5
796,5
13364,5
16314,5
3852,5
13099,5
5375,5
12666,5
11025,5
461,5
4426,5
8468,5
13884,5
2486,5
9121,5
3573,5
117,5
1125,5
4155,5
4889,5
14169,5
9093,5
15842,5
15920,5
13103,5
3589,5
17285,5
12992,5
1081,5
15323,5
6645,5
7145,5
7390,5
110,5
162,5
4103,5
7129,5
3643,5
7316,5
6287,5
1484,5
1982,5
5031,5
16852,5
9054,5
5857,5
9155,5
4570,5
5421,5
5748,5
9152,5
11355,5
13325,5
618,5
7615,5
597,5
16341,5
4368,5
8112,5
15155,5
14028,5
15104,5
4653,5
16712,5
8506,5
12719,5
4429,5
5089,5
6053,5
15190,5
2337,5
11107,5
9798,5
101,5
3727,5
12617,5
14899,5
4393,5
4955,5
3790,5
2084,5
7382,5
14983,5
147,5
6447,5
12386,5
13518,5
13856,5
128,5
5121,5
16380,5
1126,5
8654,5
12829,5
13912,5
16684,5
13153,5
8668,5
12763,5
3224,5
5362,5
4400,5
9824,5
6288,5
17050,5
12290,5
14849,5
11675,5
8011,5
5247,5
609,5
7147,5
9867,5
11096,5
4545,5
1971,5
4244,5
6976,5
467,5
6754,5
9087,5
1462,5
12407,5
13612,5
5949,5
10379,5
2804,5
10552,5
10863,5
15721,5
11493,5
13839,5
14829,5
11340,5
5492,5
15285,5
12625,5
3692,5
803,5
3323,5
16562,5
2004,5
8608,5
11877,5
804,5
7318,5
16529,5
6442,5
4475,5
3668,5
5210,5
15706,5
113,5
3985,5
14448,5
12265,5
12296,5
4118,5
1614,5
8109,5
4694,5
5961,5
14469,5
391,5
10631,5
10944,5
1363,5
5946,5
12156,5
10635,5
6845,5
10474,5
5137,5
14443,5
6887,5
6019,5
15839,5
6888,5
14793,5
14062,5
12804,5
16014,5
9376,5
1004,5
14851,5
8420,5
303,5
2604,5
8452,5
10497,5
11438,5
10234,5
8062,5
6825,5
1526,5
2622,5
2909,5
11889,5
12106,5
5633,5
8247,5
9083,5
8445,5
1298,5
9450,5
10962,5
5420,5
7582,5
4740,5
11174,5
10901,5
5139,5
4188,5
1723,5
7865,5
14759,5
5116,5
15402,5
881,5
13236,5
5677,5
11095,5
12573,5
8786,5
10404,5
7311,5
8685,5
6198,5
1444,5
2767,5
4039,5
2502,5
1701,5
12536,5
1279,5
16639,5
7384,5
13923,5
649,5
8144,5
8865,5
10342,5
13307,5
4854,5
9982,5
2651,5
5381,5
5810,5
3443,5
845,5
14656,5
11080,5
12284,5
953,5
8492,5
2060,5
11502,5
7853,5
3512,5
11391,5
4060,5
11693,5
16534,5
14371,5
9813,5
7209,5
2779,5
1765,5
639,5
13857,5
1514,5
9335,5
1865,5
8257,5
1043,5
3156,5
10561,5
6475,5
12442,5
820,5
3556,5
10201,5
16961,5
13760,5
10818,5
1034,5
9131,5
14240,5
519,5
4883,5
15486,5
7088,5
6354,5
7671,5
8697,5
11978,5
6390,5
16295,5
4646,5
10536,5
16678,5
2449,5
2254,5
14290,5
14922,5
15369,5
11864,5
5552,5
14006,5
7092,5
8983,5
1560,5
1726,5
11496,5
11337,5
339,5
8243,5
11983,5
14058,5
4057,5
11407,5
4555,5
10984,5
16488,5
5202,5
11704,5
13198,5
9246,5
3818,5
2859,5
9770,5
12600,5
10914,5
3370,5
11779,5
2480,5
9144,5
16898,5
10081,5
11235,5
10016,5
4721,5
8958,5
2806,5
13448,5
16469,5
2861,5
1669,5
14470,5
16581,5
12773,5
10205,5
1329,5
3847,5
15372,5
991,5
823,5
11854,5
4577,5
874,5
4948,5
5464,5
2022,5
15559,5
6839,5
1707,5
15062,5
2013,5
16286,5
13543,5
3791,5
11035,5
16523,5
4166,5
14564,5
17141,5
13355,5
13535,5
1537,5
14511,5
1943,5
13625,5
2279,5
6393,5
2697,5
3753,5
16626,5
8928,5
8316,5
14896,5
267,5
10299,5
12599,5
8373,5
14132,5
15417,5
6039,5
14488,5
562,5
1358,5
9704,5
11114,5
12950,5
6550,5
2501,5
4857,5
4457,5
8423,5
595,5
7736,5
9090,5
104,5
7183,5
15852,5
10295,5
14586,5
10059,5
15965,5
17017,5
8536,5
14666,5
14734,5
15202,5
13341,5
14649,5
5826,5
3170,5
652,5
6772,5
16432,5
301,5
14202,5
3963,5
17297,5
17251,5
8891,5
10535,5
13258,5
2092,5
4539,5
7266,5
1585,5
6667,5
16391,5
11014,5
14471,5
11528,5
13770,5
14936,5
15922,5
13451,5
11780,5
3526,5
14338,5
2133,5
13597,5
1679,5
11149,5
8088,5
14519,5
15321,5
2769,5
13187,5
14121,5
2058,5
15680,5
9971,5
16714,5
13133,5
11684,5
15439,5
8982,5
16798,5
2536,5
7016,5
17076,5
129,5
12794,5
13962,5
6760,5
2871,5
13215,5
16041,5
4396,5
15476,5
10766,5
100,5
5318,5
14282,5
4944,5
8437,5
8724,5
8291,5
2946,5
4631,5
1693,5
12726,5
3630,5
12169,5
5453,5
16875,5
14674,5
9594,5
2556,5
9730,5
5297,5
927,5
15498,5
14866,5
849,5
8488,5
2650,5
17083,5
16638,5
13123,5
5393,5
2594,5
16762,5
12397,5
13624,5
9726,5
10085,5
14577,5
11769,5
12175,5
14996,5
16444,5
12914,5
1836,5
7095,5
7571,5
7970,5
2436,5
14854,5
1059,5
9333,5
317,5
11802,5
4508,5
9078,5
3455,5
710,5
11443,5
9020,5
2438,5
15170,5
15448,5
9023,5
8314,5
2371,5
8868,5
3764,5
1719,5
6806,5
2353,5
9697,5
9061,5
10004,5
10639,5
13200,5
15361,5
2012,5
4194,5
324,5
4314,5
16066,5
3821,5
5372,5
7094,5
1650,5
4209,5
10323,5
1289,5
14540,5
11070,5
13244,5
16944,5
6683,5
12154,5
10850,5
9957,5
10738,5
2921,5
10469,5
13168,5
568,5
82,5
15835,5
7793,5
8565,5
10888,5
6181,5
9423,5
12909,5
6089,5
10243,5
2380,5
1106,5
10501,5
6450,5
2791,5
5513,5
7501,5
2469,5
3254,5
14194,5
850,5
17314,5
4263,5
9729,5
307,5
8531,5
6174,5
10380,5
5565,5
15981,5
11244,5
13038,5
6773,5
11430,5
9511,5
2113,5
8266,5
13813,5
5106,5
5623,5
7475,5
693,5
9363,5
3772,5
5860,5
17218,5
8894,5
3604,5
3855,5
13594,5
7957,5
6231,5
394,5
14742,5
9855,5
15301,5
10874,5
4347,5
9958,5
7902,5
6257,5
15201,5
15078,5
14590,5
7798,5
11083,5
12655,5
15367,5
3502,5
1066,5
8959,5
14215,5
5673,5
5696,5
808,5
1017,5
5749,5
12799,5
10330,5
4095,5
14426,5
2119,5
2957,5
7332,5
982,5
13089,5
5100,5
6391,5
17064,5
11527,5
2232,5
14276,5
2247,5
9389,5
14419,5
4464,5
426,5
5205,5
1985,5
11815,5
12090,5
11683,5
658,5
15787,5
12375,5
12138,5
13821,5
15387,5
13163,5
4760,5
13686,5
1217,5
1511,5
2705,5
2963,5
11272,5
469,5
9527,5
2749,5
9295,5
14991,5
8429,5
11648,5
15879,5
4214,5
10286,5
12174,5
2686,5
17046,5
12659,5
10589,5
10333,5
11793,5
7005,5
5084,5
13859,5
5395,5
731,5
14490,5
8198,5
14582,5
10206,5
4289,5
7666,5
7852,5
11499,5
15961,5
11547,5
12782,5
10822,5
1492,5
8495,5
11576,5
16622,5
4981,5
13878,5
2284,5
3670,5
16051,5
992,5
11570,5
1931,5
3214,5
821,5
4030,5
1895,5
14081,5
14030,5
16053,5
14245,5
6997,5
4029,5
10482,5
3662,5
3002,5
13485,5
2659,5
12813,5
12250,5
9979,5
13503,5
16197,5
3691,5
8502,5
7024,5
980,5
17242,5
6834,5
3263,5
4344,5
11738,5
8267,5
17153,5
9981,5
7586,5
4295,5
13393,5
4401,5
13010,5
2799,5
13750,5
10423,5
4175,5
10829,5
14108,5
2474,5
13065,5
13372,5
7010,5
9488,5
16052,5
9009,5
10447,5
2627,5
13271,5
16964,5
3470,5
5285,5
6527,5
9572,5
10132,5
10025,5
4641,5
61,5
11513,5
11824,5
11543,5
5206,5
8710,5
4339,5
479,5
7569,5
8898,5
10998,5
3306,5
15092,5
5022,5
14721,5
14420,5
4024,5
7925,5
2134,5
10255,5
10659,5
1748,5
11531,5
4771,5
11906,5
10177,5
16399,5
14229,5
3463,5
6397,5
12413,5
16179,5
13547,5
172,5
6737,5
7288,5
14295,5
10649,5
6054,5
706,5
12480,5
2558,5
15383,5
12877,5
5712,5
1420,5
12602,5
2504,5
6121,5
16300,5
512,5
10039,5
9066,5
4277,5
12081,5
2166,5
14990,5
3033,5
5199,5
12939,5
4976,5
9229,5
9240,5
13367,5
299,5
8896,5
3342,5
16155,5
2640,5
15518,5
11246,5
12080,5
12426,5
10316,5
15565,5
8100,5
4719,5
16557,5
6676,5
13412,5
15471,5
812,5
12671,5
13223,5
10719,5
6114,5
2360,5
11375,5
2980,5
1797,5
755,5
760,5
6373,5
10256,5
9261,5
6694,5
4560,5
11681,5
12996,5
15608,5
11666,5
15756,5
12329,5
7967,5
6679,5
1831,5
13824,5
6909,5
1599,5
15924,5
3957,5
5330,5
5872,5
8586,5
8645,5
1949,5
6914,5
4881,5
10652,5
11931,5
15303,5
10723,5
4498,5
12122,5
4526,5
10898,5
10559,5
15483,5
5880,5
6398,5
15167,5
3141,5
7602,5
230,5
15698,5
197,5
12044,5
5469,5
557,5
9391,5
16169,5
11529,5
10061,5
16299,5
17211,5
3139,5
9595,5
6230,5
1452,5
513,5
3346,5
11428,5
3305,5
12547,5
8363,5
7474,5
822,5
4826,5
13769,5
15739,5
9951,5
15408,5
7219,5
1589,5
9104,5
16454,5
5014,5
15887,5
6766,5
7205,5
17124,5
7552,5
16497,5
15540,5
10730,5
16703,5
17262,5
6548,5
16398,5
1115,5
5524,5
16844,5
14945,5
14778,5
5975,5
5301,5
9154,5
14131,5
5211,5
7928,5
8903,5
16455,5
7779,5
4329,5
3422,5
9381,5
11953,5
14022,5
12550,5
12126,5
17072,5
11700,5
15535,5
8814,5
5839,5
9845,5
12429,5
14775,5
12144,5
12638,5
9922,5
9617,5
283,5
9024,5
16496,5
5423,5
9672,5
17080,5
7001,5
2037,5
8355,5
7791,5
1885,5
10937,5
14263,5
12368,5
6854,5
2719,5
2447,5
14965,5
4673,5
14703,5
8694,5
3092,5
9692,5
10036,5
16028,5
5807,5
11594,5
2130,5
12058,5
1675,5
9000,5
9465,5
16541,5
3739,5
4533,5
14390,5
292,5
13097,5
4399,5
8882,5
11790,5
3032,5
16713,5
434,5
11424,5
1505,5
4434,5
13675,5
15532,5
14343,5
12021,5
17194,5
5615,5
546,5
14242,5
6494,5
11985,5
16873,5
15581,5
10093,5
2593,5
14340,5
6079,5
15953,5
4928,5
17281,5
2941,5
3577,5
15247,5
3582,5
14501,5
11160,5
11549,5
9445,5
8210,5
7032,5
11964,5
14848,5
3332,5
6537,5
310,5
3564,5
7683,5
15598,5
9812,5
3274,5
14398,5
2220,5
7040,5
13205,5
16510,5
17007,5
14695,5
17273,5
2813,5
16301,5
13431,5
3549,5
11565,5
8576,5
9026,5
2333,5
14001,5
11959,5
724,5
1828,5
926,5
9348,5
13293,5
13701,5
679,5
6485,5
9177,5
14984,5
15955,5
16282,5
1819,5
16498,5
2295,5
17191,5
13253,5
9888,5
1344,5
10836,5
10541,5
11798,5
2135,5
17284,5
14230,5
1518,5
14350,5
709,5
14723,5
6984,5
1587,5
6415,5
1539,5
3117,5
12639,5
14055,5
13382,5
1268,5
16373,5
6214,5
7143,5
16376,5
7954,5
3205,5
9205,5
13067,5
15547,5
10922,5
11454,5
14752,5
16259,5
16353,5
1007,5
16165,5
3337,5
14449,5
8386,5
16888,5
7118,5
5237,5
4905,5
15094,5
16267,5
11632,5
3005,5
15341,5
8917,5
11640,5
11128,5
1031,5
11661,5
5758,5
16427,5
7322,5
13608,5
4409,5
501,5
4177,5
1766,5
52,5
15253,5
10450,5
10969,5
8770,5
9370,5
8526,5
3293,5
931,5
12688,5
14645,5
11845,5
9575,5
7459,5
15779,5
8354,5
9809,5
1524,5
2006,5
11453,5
10745,5
2956,5
10977,5
11381,5
8557,5
13906,5
14227,5
10992,5
1271,5
16334,5
8511,5
12230,5
11192,5
3309,5
7875,5
5063,5
3124,5
10894,5
16749,5
7378,5
3256,5
13676,5
650,5
5814,5
13724,5
12292,5
15221,5
11112,5
12924,5
12532,5
13440,5
7422,5
4941,5
8606,5
8490,5
5406,5
11001,5
10879,5
3096,5
13504,5
17127,5
16923,5
11425,5
6031,5
4538,5
13736,5
6299,5
4697,5
7874,5
8909,5
11492,5
16500,5
15760,5
13763,5
4571,5
11518,5
13566,5
4561,5
5431,5
16672,5
3089,5
3348,5
13948,5
15941,5
3931,5
3070,5
468,5
15530,5
13762,5
10204,5
3013,5
7441,5
4275,5
1645,5
9230,5
14918,5
4741,5
14520,5
12954,5
4111,5
8467,5
5268,5
13641,5
7820,5
11839,5
2394,5
775,5
12558,5
12985,5
2718,5
8639,5
15747,5
3782,5
8040,5
14266,5
3026,5
13138,5
3303,5
7989,5
308,5
11481,5
11068,5
12496,5
7206,5
8042,5
2325,5
8680,5
11222,5
1930,5
4357,5
3179,5
6988,5
16092,5
15946,5
16370,5
366,5
478,5
7244,5
503,5
6096,5
11449,5
13095,5
999,5
3376,5
9743,5
16831,5
20,5
5415,5
2931,5
13694,5
7017,5
9379,5
2590,5
663,5
4161,5
816,5
3595,5
12346,5
16813,5
16850,5
11056,5
2040,5
4444,5
1092,5
5186,5
9910,5
8747,5
4011,5
16617,5
4171,5
10665,5
7339,5
14616,5
13479,5
1193,5
7006,5
5877,5
727,5
15046,5
7212,5
4918,5
11158,5
2829,5
6846,5
14876,5
9405,5
5672,5
5560,5
1116,5
5050,5
15445,5
1255,5
13344,5
15596,5
235,5
12051,5
8515,5
5965,5
6035,5
6661,5
1737,5
8275,5
8948,5
1771,5
10412,5
14388,5
4513,5
7862,5
6335,5
7576,5
11951,5
6530,5
386,5
13863,5
12446,5
2407,5
1772,5
7156,5
7456,5
12447,5
2853,5
15970,5
12007,5
13267,5
11436,5
5515,5
4629,5
15967,5
15388,5
11350,5
12512,5
1509,5
9731,5
902,5
2342,5
8059,5
9409,5
6579,5
1749,5
2694,5
3844,5
15482,5
4012,5
869,5
9194,5
2569,5
5670,5
1712,5
16752,5
7119,5
14156,5
11747,5
5049,5
12869,5
8978,5
8743,5
938,5
10489,5
4299,5
7019,5
872,5
5107,5
6074,5
14913,5
8822,5
11981,5
10763,5
14140,5
1792,5
58,5
14236,5
16288,5
4770,5
14642,5
2863,5
6281,5
14857,5
15142,5
14973,5
14596,5
12578,5
8660,5
3768,5
4370,5
3399,5
13140,5
3971,5
16818,5
3581,5
6283,5
12091,5
8823,5
4626,5
6779,5
5023,5
2493,5
14040,5
8460,5
7599,5
443,5
12453,5
1438,5
4129,5
8442,5
4835,5
5286,5
6048,5
8601,5
14080,5
6776,5
6870,5
15804,5
2539,5
4238,5
6830,5
7451,5
8841,5
14555,5
5422,5
7652,5
11362,5
2833,5
11772,5
11019,5
15690,5
5438,5
5511,5
1659,5
17246,5
5355,5
675,5
15553,5
2838,5
13739,5
11585,5
5506,5
7252,5
6036,5
13971,5
4471,5
9435,5
2020,5
10376,5
9631,5
13211,5
3397,5
2,5
17286,5
11040,5
9198,5
14879,5
9171,5
15571,5
245,5
11665,5
2316,5
15673,5
472,5
14279,5
6931,5
10899,5
7194,5
14753,5
9183,5
13731,5
4342,5
4599,5
11275,5
3960,5
14075,5
16119,5
2050,5
15093,5
10202,5
14960,5
11952,5
3183,5
1860,5
9483,5
1169,5
2891,5
4423,5
11104,5
7426,5
7239,5
4126,5
15188,5
8547,5
8702,5
1018,5
1311,5
1161,5
8229,5
17228,5
13579,5
15022,5
10809,5
14895,5
585,5
8585,5
10934,5
10211,5
11868,5
6409,5
10258,5
5410,5
17180,5
5661,5
2782,5
4579,5
5307,5
9386,5
8583,5
1075,5
13232,5
5052,5
10460,5
15032,5
1648,5
5840,5
11431,5
12943,5
13993,5
9270,5
11623,5
4170,5
3617,5
5798,5
7635,5
4848,5
8748,5
9952,5
12312,5
12117,5
9882,5
2761,5
6928,5
16920,5
7133,5
7654,5
8346,5
14588,5
6664,5
1197,5
9159,5
1689,5
7423,5
5821,5
13016,5
17244,5
16386,5
14414,5
10018,5
6321,5
7621,5
3147,5
2770,5
2755,5
12577,5
6152,5
6351,5
5321,5
9357,5
13754,5
8950,5
13154,5
16737,5
13104,5
2346,5
8138,5
683,5
17232,5
6788,5
12085,5
11129,5
11344,5
11478,5
11152,5
14609,5
14342,5
17004,5
5525,5
8190,5
12234,5
3879,5
8379,5
11650,5
13953,5
1891,5
4402,5
868,5
2390,5
6136,5
9944,5
12448,5
1178,5
10056,5
5001,5
4992,5
5848,5
6457,5
93,5
15200,5
7139,5
9128,5
10878,5
1745,5
13499,5
11667,5
8955,5
6425,5
12193,5
14797,5
12194,5
8389,5
1099,5
11439,5
10270,5
16079,5
7895,5
2711,5
511,5
8106,5
13662,5
15590,5
13120,5
12488,5
10109,5
7048,5
16194,5
16610,5
15085,5
8459,5
15964,5
278,5
15951,5
13159,5
11178,5
14335,5
16723,5
14776,5
6117,5
11834,5
3235,5
1656,5
13148,5
9085,5
988,5
2270,5
13565,5
4725,5
11138,5
13513,5
6210,5
5792,5
4787,5
1414,5
6005,5
4497,5
12056,5
16271,5
1869,5
10565,5
4850,5
9850,5
12796,5
2882,5
16061,5
187,5
835,5
4117,5
2847,5
15995,5
13181,5
734,5
3641,5
3545,5
1977,5
8897,5
10130,5
955,5
15986,5
12589,5
7529,5
14362,5
13277,5
4843,5
3009,5
14264,5
10453,5
8810,5
13146,5
8397,5
13938,5
3461,5
12667,5
15121,5
375,5
13115,5
12892,5
4612,5
10284,5
8205,5
5687,5
1032,5
969,5
9829,5
7262,5
14538,5
7140,5
16126,5
4877,5
4239,5
16550,5
10840,5
8007,5
7921,5
14170,5
14916,5
5640,5
7731,5
8673,5
16716,5
12795,5
16103,5
8345,5
15315,5
3311,5
540,5
12041,5
5693,5
13817,5
13753,5
9783,5
2173,5
13397,5
13299,5
7190,5
6893,5
15213,5
15350,5
1020,5
2277,5
1912,5
5457,5
3642,5
13959,5
2463,5
13560,5
9604,5
9628,5
6877,5
2869,5
145,5
12019,5
491,5
11488,5
15567,5
12125,5
8902,5
7223,5
994,6
3462,6
5613,6
9019,6
9868,6
4514,6
14559,6
5000,6
10128,6
12432,6
1680,6
155,6
7866,6
284,6
1371,6
15620,6
9239,6
3843,6
3934,6
14956,6
1826,6
4842,6
16952,6
10886,6
13465,6
6762,6
12072,6
6990,6
1474,6
5183,6
13723,6
8667,6
8802,6
2877,6
8234,6
8184,6
11249,6
14274,6
2566,6
8641,6
777,6
271,6
10707,6
16666,6
10279,6
3029,6
6272,6
6312,6
2906,6
11581,6
2115,6
9996,6
8273,6
6156,6
3705,6
11233,6
11301,6
1886,6
9119,6
3636,6
14727,6
8300,6
4668,6
7936,6
15146,6
169,6
10689,6
6943,6
3286,6
11242,6
1877,6
13957,6
5742,6
7110,6
3592,6
8045,6
12581,6
3174,6
8657,6
1107,6
1743,6
1812,6
7370,6
11604,6
2179,6
16239,6
10492,6
15468,6
14016,6
9049,6
12460,6
6715,6
5447,6
13351,6
6543,6
10248,6
10616,6
8613,6
10648,6
1842,6
11689,6
1253,6
4879,6
9021,6
2016,6
43,6
4151,6
6204,6
9911,6
10367,6
15348,6
14632,6
2923,6
2427,6
6243,6
12102,6
3939,6
9949,6
11876,6
10426,6
10891,6
15257,6
13806,6
11126,6
545,6
7443,6
7638,6
17197,6
4520,6
15310,6
10069,6
13192,6
3762,6
14285,6
9975,6
12362,6
9311,6
1293,6
16486,6
15537,6
6821,6
13442,6
1165,6
1947,6
15293,6
15018,6
342,6
946,6
7744,6
576,6
5129,6
16606,6
222,6
4363,6
9618,6
15070,6
8396,6
12889,6
10575,6
9930,6
6049,6
11516,6
9780,6
12494,6
3073,6
2086,6
15664,6
9499,6
2318,6
8644,6
3940,6
11069,6
7657,6
1784,6
6211,6
1141,6
5660,6
6311,6
13112,6
14683,6
11448,6
16290,6
6764,6
12012,6
13001,6
167,6
14367,6
11743,6
14409,6
10795,6
